2025-08-05 16:48:11 startup archives install
2025-08-05 17:01:26 status installed language-pack-gnome-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:26 status installed language-pack-gnome-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:26 status installed language-pack-it:all 1:24.04+20250724
2025-08-05 17:01:26 status installed language-pack-it-base:all 1:24.04+20250724
2025-08-05 17:01:26 status installed language-pack-pt:all 1:24.04+20250724
2025-08-05 17:01:26 status installed language-pack-pt-base:all 1:24.04+20250724
2025-08-05 17:01:26 status installed language-pack-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:26 status installed language-pack-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:26 remove language-pack-gnome-de-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:26 status half-configured language-pack-gnome-de-base:all 1:24.04+20250724
2025-08-05 17:01:26 status half-installed language-pack-gnome-de-base:all 1:24.04+20250724
2025-08-05 17:01:26 status config-files language-pack-gnome-de-base:all 1:24.04+20250724
2025-08-05 17:01:26 remove language-pack-de-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:26 status half-configured language-pack-de-base:all 1:24.04+20250724
2025-08-05 17:01:26 status half-installed language-pack-de-base:all 1:24.04+20250724
2025-08-05 17:01:26 status config-files language-pack-de-base:all 1:24.04+20250724
2025-08-05 17:01:26 remove language-pack-gnome-en-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:26 status half-configured language-pack-gnome-en-base:all 1:24.04+20250724
2025-08-05 17:01:26 status half-installed language-pack-gnome-en-base:all 1:24.04+20250724
2025-08-05 17:01:26 status config-files language-pack-gnome-en-base:all 1:24.04+20250724
2025-08-05 17:01:26 remove language-pack-en-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:26 status half-configured language-pack-en-base:all 1:24.04+20250724
2025-08-05 17:01:26 status half-installed language-pack-en-base:all 1:24.04+20250724
2025-08-05 17:01:27 status config-files language-pack-en-base:all 1:24.04+20250724
2025-08-05 17:01:27 remove language-pack-gnome-es-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:27 status half-configured language-pack-gnome-es-base:all 1:24.04+20250724
2025-08-05 17:01:27 status half-installed language-pack-gnome-es-base:all 1:24.04+20250724
2025-08-05 17:01:27 status config-files language-pack-gnome-es-base:all 1:24.04+20250724
2025-08-05 17:01:27 remove language-pack-es-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:27 status half-configured language-pack-es-base:all 1:24.04+20250724
2025-08-05 17:01:27 status half-installed language-pack-es-base:all 1:24.04+20250724
2025-08-05 17:01:27 status config-files language-pack-es-base:all 1:24.04+20250724
2025-08-05 17:01:27 remove language-pack-gnome-fr-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:27 status half-configured language-pack-gnome-fr-base:all 1:24.04+20250724
2025-08-05 17:01:27 status half-installed language-pack-gnome-fr-base:all 1:24.04+20250724
2025-08-05 17:01:27 status config-files language-pack-gnome-fr-base:all 1:24.04+20250724
2025-08-05 17:01:27 remove language-pack-fr-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:27 status half-configured language-pack-fr-base:all 1:24.04+20250724
2025-08-05 17:01:27 status half-installed language-pack-fr-base:all 1:24.04+20250724
2025-08-05 17:01:27 status config-files language-pack-fr-base:all 1:24.04+20250724
2025-08-05 17:01:27 remove language-pack-gnome-it-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:27 status half-configured language-pack-gnome-it-base:all 1:24.04+20250724
2025-08-05 17:01:27 status half-installed language-pack-gnome-it-base:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-gnome-it-base:all 1:24.04+20250724
2025-08-05 17:01:28 remove language-pack-gnome-pt-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-gnome-pt-base:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-gnome-pt-base:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-gnome-pt-base:all 1:24.04+20250724
2025-08-05 17:01:28 remove language-pack-gnome-zh-hans-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-gnome-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-gnome-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-gnome-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:28 remove language-pack-it-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-it-base:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-it-base:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-it-base:all 1:24.04+20250724
2025-08-05 17:01:28 remove language-pack-pt-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-pt-base:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-pt-base:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-pt-base:all 1:24.04+20250724
2025-08-05 17:01:28 remove language-pack-zh-hans-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:28 remove language-pack-gnome-de:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-gnome-de:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-gnome-de:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-gnome-de:all 1:24.04+20250724
2025-08-05 17:01:28 status not-installed language-pack-gnome-de:all <none>
2025-08-05 17:01:28 remove language-pack-de:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-de:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-de:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-de:all 1:24.04+20250724
2025-08-05 17:01:28 status not-installed language-pack-de:all <none>
2025-08-05 17:01:28 remove language-pack-gnome-en:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-gnome-en:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-gnome-en:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-gnome-en:all 1:24.04+20250724
2025-08-05 17:01:28 status not-installed language-pack-gnome-en:all <none>
2025-08-05 17:01:28 remove language-pack-en:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-en:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-en:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-en:all 1:24.04+20250724
2025-08-05 17:01:28 status not-installed language-pack-en:all <none>
2025-08-05 17:01:28 remove language-pack-gnome-es:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-gnome-es:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-gnome-es:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-gnome-es:all 1:24.04+20250724
2025-08-05 17:01:28 status not-installed language-pack-gnome-es:all <none>
2025-08-05 17:01:28 remove language-pack-es:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-es:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-es:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-es:all 1:24.04+20250724
2025-08-05 17:01:28 status not-installed language-pack-es:all <none>
2025-08-05 17:01:28 remove language-pack-gnome-fr:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-gnome-fr:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-gnome-fr:all 1:24.04+20250724
2025-08-05 17:01:28 status config-files language-pack-gnome-fr:all 1:24.04+20250724
2025-08-05 17:01:28 status not-installed language-pack-gnome-fr:all <none>
2025-08-05 17:01:28 remove language-pack-fr:all 1:24.04+20250724 <none>
2025-08-05 17:01:28 status half-configured language-pack-fr:all 1:24.04+20250724
2025-08-05 17:01:28 status half-installed language-pack-fr:all 1:24.04+20250724
2025-08-05 17:01:29 status config-files language-pack-fr:all 1:24.04+20250724
2025-08-05 17:01:29 status not-installed language-pack-fr:all <none>
2025-08-05 17:01:29 remove language-pack-gnome-it:all 1:24.04+20250724 <none>
2025-08-05 17:01:29 status half-configured language-pack-gnome-it:all 1:24.04+20250724
2025-08-05 17:01:29 status half-installed language-pack-gnome-it:all 1:24.04+20250724
2025-08-05 17:01:29 status config-files language-pack-gnome-it:all 1:24.04+20250724
2025-08-05 17:01:29 status not-installed language-pack-gnome-it:all <none>
2025-08-05 17:01:29 remove language-pack-gnome-pt:all 1:24.04+20250724 <none>
2025-08-05 17:01:29 status half-configured language-pack-gnome-pt:all 1:24.04+20250724
2025-08-05 17:01:29 status half-installed language-pack-gnome-pt:all 1:24.04+20250724
2025-08-05 17:01:29 status config-files language-pack-gnome-pt:all 1:24.04+20250724
2025-08-05 17:01:29 status not-installed language-pack-gnome-pt:all <none>
2025-08-05 17:01:29 remove language-pack-gnome-zh-hans:all 1:24.04+20250724 <none>
2025-08-05 17:01:29 status half-configured language-pack-gnome-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:29 status half-installed language-pack-gnome-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:29 status config-files language-pack-gnome-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:29 status not-installed language-pack-gnome-zh-hans:all <none>
2025-08-05 17:01:29 remove language-pack-it:all 1:24.04+20250724 <none>
2025-08-05 17:01:29 status half-configured language-pack-it:all 1:24.04+20250724
2025-08-05 17:01:29 status half-installed language-pack-it:all 1:24.04+20250724
2025-08-05 17:01:29 status config-files language-pack-it:all 1:24.04+20250724
2025-08-05 17:01:29 status not-installed language-pack-it:all <none>
2025-08-05 17:01:29 remove language-pack-pt:all 1:24.04+20250724 <none>
2025-08-05 17:01:29 status half-configured language-pack-pt:all 1:24.04+20250724
2025-08-05 17:01:29 status half-installed language-pack-pt:all 1:24.04+20250724
2025-08-05 17:01:29 status config-files language-pack-pt:all 1:24.04+20250724
2025-08-05 17:01:29 status not-installed language-pack-pt:all <none>
2025-08-05 17:01:29 remove language-pack-zh-hans:all 1:24.04+20250724 <none>
2025-08-05 17:01:29 status half-configured language-pack-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:29 status half-installed language-pack-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:29 status config-files language-pack-zh-hans:all 1:24.04+20250724
2025-08-05 17:01:29 status not-installed language-pack-zh-hans:all <none>
2025-08-05 17:01:29 startup packages configure
2025-08-05 17:01:29 trigproc desktop-file-utils:amd64 0.27-2build1 <none>
2025-08-05 17:01:29 status half-configured desktop-file-utils:amd64 0.27-2build1
2025-08-05 17:01:29 status installed desktop-file-utils:amd64 0.27-2build1
2025-08-05 17:01:29 trigproc hicolor-icon-theme:all 0.17-2 <none>
2025-08-05 17:01:29 status half-configured hicolor-icon-theme:all 0.17-2
2025-08-05 17:01:29 status installed hicolor-icon-theme:all 0.17-2
2025-08-05 17:01:29 trigproc gnome-menus:amd64 3.36.0-1.1ubuntu3 <none>
2025-08-05 17:01:29 status half-configured gnome-menus:amd64 3.36.0-1.1ubuntu3
2025-08-05 17:01:29 status installed gnome-menus:amd64 3.36.0-1.1ubuntu3
2025-08-05 17:01:29 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-08-05 17:01:29 status half-configured man-db:amd64 2.12.0-4build2
2025-08-05 17:01:29 status installed man-db:amd64 2.12.0-4build2
2025-08-05 17:01:29 trigproc libglib2.0-0t64:amd64 2.80.0-6ubuntu3.4 <none>
2025-08-05 17:01:29 status half-configured libglib2.0-0t64:amd64 2.80.0-6ubuntu3.4
2025-08-05 17:01:29 status installed libglib2.0-0t64:amd64 2.80.0-6ubuntu3.4
2025-08-05 17:01:29 trigproc fontconfig:amd64 2.15.0-1.1ubuntu2 <none>
2025-08-05 17:01:29 status half-configured fontconfig:amd64 2.15.0-1.1ubuntu2
2025-08-05 17:01:30 status installed fontconfig:amd64 2.15.0-1.1ubuntu2
2025-08-05 17:01:30 startup packages purge
2025-08-05 17:01:30 purge language-pack-pt-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-pt-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-pt-base:all <none>
2025-08-05 17:01:30 purge language-pack-en-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-en-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-en-base:all <none>
2025-08-05 17:01:30 purge language-pack-gnome-pt-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-gnome-pt-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-gnome-pt-base:all <none>
2025-08-05 17:01:30 purge language-pack-zh-hans-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-zh-hans-base:all <none>
2025-08-05 17:01:30 purge language-pack-de-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-de-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-de-base:all <none>
2025-08-05 17:01:30 purge language-pack-gnome-fr-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-gnome-fr-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-gnome-fr-base:all <none>
2025-08-05 17:01:30 purge fonts-arphic-uming:all 0.2.20080216.2-10ubuntu2 <none>
2025-08-05 17:01:30 status config-files fonts-arphic-uming:all 0.2.20080216.2-10ubuntu2
2025-08-05 17:01:30 status not-installed fonts-arphic-uming:all <none>
2025-08-05 17:01:30 purge language-pack-gnome-it-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-gnome-it-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-gnome-it-base:all <none>
2025-08-05 17:01:30 purge language-pack-gnome-de-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-gnome-de-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-gnome-de-base:all <none>
2025-08-05 17:01:30 purge language-pack-gnome-es-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-gnome-es-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-gnome-es-base:all <none>
2025-08-05 17:01:30 purge language-pack-it-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-it-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-it-base:all <none>
2025-08-05 17:01:30 purge language-pack-fr-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-fr-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-fr-base:all <none>
2025-08-05 17:01:30 purge language-pack-gnome-zh-hans-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-gnome-zh-hans-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-gnome-zh-hans-base:all <none>
2025-08-05 17:01:30 purge language-pack-gnome-en-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-gnome-en-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-gnome-en-base:all <none>
2025-08-05 17:01:30 purge language-pack-es-base:all 1:24.04+20250724 <none>
2025-08-05 17:01:30 status config-files language-pack-es-base:all 1:24.04+20250724
2025-08-05 17:01:30 status not-installed language-pack-es-base:all <none>
2025-08-05 17:01:30 purge fonts-arphic-ukai:all 0.2.20080216.2-5 <none>
2025-08-05 17:01:30 status config-files fonts-arphic-ukai:all 0.2.20080216.2-5
2025-08-05 17:01:30 status not-installed fonts-arphic-ukai:all <none>
2025-08-05 17:01:30 startup packages configure
2025-11-19 12:55:11 startup archives unpack
2025-11-19 12:55:11 install grub2-common:amd64 <none> 2.12-1ubuntu7.3
2025-11-19 12:55:11 status half-installed grub2-common:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:11 status triggers-pending install-info:amd64 7.1-3build2
2025-11-19 12:55:11 status triggers-pending man-db:amd64 2.12.0-4build2
2025-11-19 12:55:11 status unpacked grub2-common:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:11 install grub-pc-bin:amd64 <none> 2.12-1ubuntu7.3
2025-11-19 12:55:11 status half-installed grub-pc-bin:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status unpacked grub-pc-bin:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 install grub-pc:amd64 <none> 2.12-1ubuntu7.3
2025-11-19 12:55:12 status half-installed grub-pc:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status unpacked grub-pc:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 install grub-gfxpayload-lists:amd64 <none> 0.7build2
2025-11-19 12:55:12 status half-installed grub-gfxpayload-lists:amd64 0.7build2
2025-11-19 12:55:12 status unpacked grub-gfxpayload-lists:amd64 0.7build2
2025-11-19 12:55:12 startup packages configure
2025-11-19 12:55:12 configure grub2-common:amd64 2.12-1ubuntu7.3 <none>
2025-11-19 12:55:12 status unpacked grub2-common:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status half-configured grub2-common:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status installed grub2-common:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 configure grub-pc-bin:amd64 2.12-1ubuntu7.3 <none>
2025-11-19 12:55:12 status unpacked grub-pc-bin:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status half-configured grub-pc-bin:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status installed grub-pc-bin:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 configure grub-gfxpayload-lists:amd64 0.7build2 <none>
2025-11-19 12:55:12 status unpacked grub-gfxpayload-lists:amd64 0.7build2
2025-11-19 12:55:12 status half-configured grub-gfxpayload-lists:amd64 0.7build2
2025-11-19 12:55:12 status installed grub-gfxpayload-lists:amd64 0.7build2
2025-11-19 12:55:12 configure grub-pc:amd64 2.12-1ubuntu7.3 <none>
2025-11-19 12:55:12 status unpacked grub-pc:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status half-configured grub-pc:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 status installed grub-pc:amd64 2.12-1ubuntu7.3
2025-11-19 12:55:12 trigproc install-info:amd64 7.1-3build2 <none>
2025-11-19 12:55:12 status half-configured install-info:amd64 7.1-3build2
2025-11-19 12:55:13 status installed install-info:amd64 7.1-3build2
2025-11-19 12:55:13 trigproc man-db:amd64 2.12.0-4build2 <none>
2025-11-19 12:55:13 status half-configured man-db:amd64 2.12.0-4build2
2025-11-19 12:55:13 status installed man-db:amd64 2.12.0-4build2
2025-11-19 12:57:28 startup archives unpack
2025-11-19 12:57:28 upgrade libc6-dbg:amd64 2.39-0ubuntu8.5 2.39-0ubuntu8.6
2025-11-19 12:57:28 status half-configured libc6-dbg:amd64 2.39-0ubuntu8.5
2025-11-19 12:57:28 status unpacked libc6-dbg:amd64 2.39-0ubuntu8.5
2025-11-19 12:57:28 status half-installed libc6-dbg:amd64 2.39-0ubuntu8.5
2025-11-19 12:57:29 status unpacked libc6-dbg:amd64 2.39-0ubuntu8.6
2025-11-19 12:57:29 upgrade libc6:amd64 2.39-0ubuntu8.5 2.39-0ubuntu8.6
